6,7784,1
6,4831,1
6,10286,1
6,2343,1
6,1102,1
6,1102,4
6,9137,1
6,2065,1
6,3206,1
6,2170,1
6,5935,1
6,8355,1
6,9779,1
6,1320,1
6,12608,1
6,757,1
6,757,4
6,12608,4
6,9895,4
6,10023,1
6,10536,1
6,6775,1
6,11340,1
6,11492,1
6,9259,1
6,1709,1
6,4824,1
6,3247,1
6,4882,1
6,5171,1
6,6686,1
6,6296,1
6,1465,1
6,1320,4
6,3877,1
6,6097,1
6,5150,1
6,8482,1
6,9481,1
6,4986,1
6,3829,1
6,1973,1
6,783,1
6,1979,1
6,8991,1
6,11080,1
6,1851,1
6,5205,1
6,6070,1
6,4602,1
6,4475,1
6,1320,2
6,757,2
6,12608,2
6,3376,1
6,9196,1
6,1322,1
6,9283,1
6,2864,1
6,11023,1
6,9895,2
6,10611,1
6,1578,1
6,8291,1
6,8291,4
7,12625,1
7,9417,1
7,5071,1
7,8643,1
7,11204,1
7,6657,1
7,5997,1
7,10456,1
7,9506,1
7,6200,1
7,6808,1
7,10456,4
7,7138,1
7,10765,1
7,6054,1
7,8262,1
7,11282,1
7,8549,1
7,7029,1
7,5546,1
7,2188,1
7,10499,1
7,10456,2
7,9196,1
7,2244,1
7,6503,1
7,2244,4
7,9196,4
7,2244,2
7,9196,2
7,5643,1
8,5565,1
8,1874,1
8,5743,1
8,1055,1
8,1075,1
8,5032,1
8,9837,1
8,12415,1
8,12415,3
8,5565,4
8,5899,1
8,5565,2
8,5743,4
8,9837,3
8,9837,4
8,5899,4
8,6667,1
8,9837,2
8,5899,2
8,5743,2
8,11942,1
8,3026,1
8,5653,1
8,2208,1
8,11548,1
8,9388,1
8,1664,1
8,1664,4
8,1518,1
8,27,1
8,9612,1
8,4621,1
8,4695,1
8,4695,4
8,27,4
8,4695,2
8,7191,1
8,1664,2
8,27,2
8,2265,1
8,3829,1
8,9596,1
8,3962,1
8,9572,1
8,3173,1
8,9273,1
8,7893,1
9,1134,1
9,3707,1
9,11540,1
9,12699,1
9,12699,4
9,3438,4
9,3438,1
9,3409,1
9,11532,1
9,11349,1
9,8633,1
9,566,4
9,11540,4
9,8633,4
9,3409,4
10,1794,1
10,10988,1
10,4052,1
10,8175,1
10,10258,1
10,10795,1
10,856,1
10,2019,1
10,10940,1
10,10429,1
10,2011,1
10,9194,1
10,1887,1
10,4392,1
10,8916,1
10,5398,1
10,8700,1
10,3319,1
10,10515,1
10,12316,1
10,9742,1
10,5012,1
10,10563,1
10,8607,1
10,12501,1
10,3617,1
10,4540,1
10,6691,1
10,9434,1
10,12190,1
10,3205,1
10,9113,1
10,4374,1
10,10563,4
10,10515,4
10,6960,1
10,8074,1
10,6534,1
10,10077,1
10,9705,1
10,4688,1
10,401,1
10,5676,1
10,2319,1
10,9748,1
10,11001,1
10,10239,1
10,4592,1
10,3603,1
10,4496,1
10,6799,1
10,1432,1
10,715,1
10,4095,1
10,7558,1
10,3794,1
10,6458,1
10,4451,1
10,4036,1
10,1410,1
10,9867,1
10,11844,1
10,11365,1
10,1666,1
10,2061,1
10,8687,1
10,5022,1
10,315,1
10,9327,1
10,12203,1
10,3874,1
10,4567,1
10,8045,1
10,12203,4
10,4552,1
10,139,1
10,2135,1
10,11823,1
10,12465,1
10,2212,1
10,8968,1
10,5619,1
10,7979,1
10,12055,1
10,5022,4
10,2287,1
10,950,1
10,12158,1
10,9796,1
10,6888,1
10,12289,1
10,7827,1
10,1794,4
10,10307,1
10,2176,1
10,1539,1
10,358,1
10,7139,1
10,2687,1
10,162,1
10,2567,1
10,181,1
11,4688,1
11,9755,1
11,9755,4
11,9471,1
11,6855,1
11,4972,1
11,2282,1
11,12259,1
11,5290,1
11,3485,1
11,5290,4
11,8700,1
11,9818,1
11,3661,1
11,8124,4
12,2663,1
12,2663,4
12,2663,2
12,2757,1
12,8013,1
12,4137,1
12,4551,1
12,8013,4
12,4551,4
12,4137,4
12,8013,2
12,4137,2
12,4551,2
13,3707,1
13,10415,1
13,12014,1
13,9165,1
13,6151,1
13,5219,1
13,9066,1
13,12237,1
13,3548,1
13,962,1
13,11588,1
13,11481,1
13,8131,1
13,5489,1
13,3035,1
13,962,4
13,5784,4
13,11588,4
13,8131,4
13,5489,4
14,9765,1
14,9765,3
14,9765,4
14,9765,2
14,6677,1
14,11864,1
14,8809,1
14,8809,3
14,8809,4
14,6677,3
14,6677,4
14,6677,2
14,8809,2
14,6416,1
14,3268,1
14,3268,4
14,9285,1
14,9285,3
14,3268,2
14,7103,1
14,8167,1
14,8167,4
14,9285,4
14,9285,2
14,8167,2
15,5401,2
15,5401,1
15,7508,1
15,5401,4
15,5430,1
15,5430,4
15,1677,4
15,5430,2
15,1677,2
15,6126,1
15,6126,4
15,5769,1
15,5769,4
15,978,1
15,6126,2
15,5769,2
15,4283,1
15,4283,4
15,8358,1
15,2321,1
15,9285,1
15,2321,3
15,2321,4
15,4280,1
15,3484,1
15,4280,4
15,11521,1
15,11521,4
15,2321,2
15,4280,2
15,4283,2
15,11521,2
15,7401,4
16,12613,4
16,509,4
16,11480,4
16,11632,4
16,11942,4
16,10350,4
16,10906,4
17,8983,1
17,5110,1
17,5110,3
17,12534,1
17,8055,1
17,4471,1
17,4471,3
17,12534,3
17,9244,1
17,9244,3
17,7138,1
17,7138,3
17,3734,1
17,7138,4
17,5110,4
17,8983,4
17,8055,4
17,4471,4
17,9244,4
17,12534,4
17,1869,1
18,3413,4
18,8,4
18,9215,4
18,7312,4
18,6335,4
19,5513,2
19,4193,1
19,4193,3
19,4234,1
19,1679,1
19,10793,1
19,4193,4
19,12232,1
19,12232,3
19,12085,1
19,3367,1
19,12232,4
19,4193,2
19,12232,2
19,3367,3
19,1458,1
19,3367,4
19,3367,2
20,8721,1
20,11035,1
20,4998,1
20,10802,1
20,10546,1
20,725,1
20,10546,3
20,10546,4
20,1522,1
20,10546,2
20,9385,1
20,11341,1
20,11341,4
20,11341,2
20,11123,1
20,4137,1
20,6836,1
20,12255,1
21,4238,1
21,4238,3
21,6906,1
21,6906,3
21,10178,1
21,10178,3
21,10178,4
21,10178,2
21,1458,1
21,4234,1
21,1458,3
21,4234,3
21,4193,1
21,4193,3
21,4193,4
21,4193,2
21,12232,1
21,12232,3
21,9325,1
21,12232,4
21,9806,3
21,9806,1
21,9806,4
21,12232,2
22,9521,2
22,3733,1
22,3733,4
22,3733,2
22,3720,4
22,3720,2
22,4551,1
22,8013,1
22,4137,1
22,4137,4
22,4551,4
22,8013,4
22,1573,4
23,11756,1
23,12026,1
23,12026,4
23,10005,4
23,2164,1
23,2264,1
23,10005,1
23,2939,1
23,12059,1
23,1913,1
23,8011,1
23,2030,1
23,8590,1
23,7333,1
23,7824,1
23,11699,1
23,4239,1
23,4314,1
23,590,1
23,10444,1
23,7797,1
23,229,1
23,962,1
23,12237,1
23,3326,1
23,9832,1
23,11481,1
23,8445,1
23,3035,1
23,12361,1
23,12361,4
23,12237,4
23,11481,4
23,3035,3
23,11618,1
24,544,1
24,329,1
24,8032,1
24,9712,1
24,12357,1
24,10664,1
24,9712,4
24,544,4
24,8032,4
24,12357,4
24,329,4
24,10664,4
24,2539,1
24,2539,3
24,2539,4
24,4562,1
24,7794,1
24,11836,1
24,2789,1
24,10155,1
24,11836,4
24,2789,4
24,10155,4
24,10653,1
25,11649,1
25,10409,1
25,4930,1
25,4798,1
25,1786,1
25,391,1
25,3412,1
25,518,1
25,12247,1
25,7868,1
25,7191,1
25,5170,1
25,1973,1
25,1851,1
25,489,1
25,11177,1
25,7868,4
25,489,4
25,8480,1
25,5423,1
25,2961,1
25,1441,1
25,2961,4
25,4602,1
25,3247,1
25,5913,1
25,6651,1
25,948,1
25,6682,1
25,2386,1
25,6182,1
25,3128,1
25,6425,1
25,5163,1
25,4954,1
25,5111,1
25,7339,1
25,5111,4
25,9885,1
25,7982,1
25,8455,1
25,2171,1
25,12468,1
25,2961,2
25,5111,2
25,9002,1
25,3354,1
25,8343,1
25,9002,4
25,3354,4
25,8256,1
25,9002,2
25,3354,2
25,8405,1
25,1518,1
25,2690,1
26,8558,1
26,282,1
26,10918,1
26,2334,1
26,12333,1
26,9350,1
26,6844,1
26,1077,1
26,8006,1
26,1120,1
26,1120,4
26,10918,4
26,12333,4
26,1077,4
26,282,4
27,1303,1
27,6381,1
27,9572,1
27,3829,1
27,12487,1
27,10881,1
27,1303,4
27,7226,1
27,6227,1
27,11499,1
27,11499,4
27,7226,4
27,6391,2
27,7105,2
27,2321,2
27,6391,1
27,11136,1
27,10126,1
27,9567,1
27,6391,4
27,2321,1
27,2739,1
27,2321,4
27,3808,1
27,1303,2
27,11499,2
27,7226,2
28,4789,1
28,12673,1
28,11649,1
28,6241,1
28,5261,1
28,11848,1
28,5261,4
28,8764,1
28,7666,1
28,4389,1
28,3321,1
28,10144,1
28,2875,1
28,10908,1
28,6793,1
28,11473,1
28,6158,1
28,9729,1
28,599,1
28,11062,1
28,4001,1
28,1724,1
28,2888,1
28,11520,1
28,10187,1
28,10601,1
28,1222,1
28,441,1
28,2185,1
28,6691,1
28,6433,1
28,4088,1
28,10206,1
28,7388,1
28,10887,1
28,4998,1
28,6572,1
28,1971,1
28,1482,1
28,10244,1
28,1591,1
28,4050,1
28,7928,1
28,12252,1
28,7159,1
28,7159,4
28,5020,1
28,1275,1
28,3250,1
28,11365,1
28,4562,1
28,6003,1
28,7794,1
28,9712,1
28,8780,1
28,9837,1
28,12011,1
28,12011,4
28,11956,1
28,314,1
28,1526,1
28,8133,1
28,1207,1
28,373,1
28,373,4
28,9081,1
28,4705,1
28,5511,1
28,11486,1
28,2280,1
28,5845,1
28,6234,1
28,1035,1
28,11127,1
28,6034,1
28,8251,1
28,10440,1
28,11178,1
28,2836,1
28,6661,1
28,3967,1
28,10891,1
28,5542,1
28,9361,1
28,11376,1
28,2836,4
28,6867,1
28,1664,1
28,4588,1
28,9606,1
28,1482,4
28,582,1
28,12422,1
28,185,1
28,10052,1
28,1709,1
28,9011,1
28,5894,1
28,6357,1
28,10643,1
28,2260,1
28,8407,1
28,2560,1
28,7620,1
28,7677,1
28,4625,1
28,1007,1
28,4141,1
28,11205,1
28,11204,1
28,2075,1
28,10913,1
28,1497,1
28,10524,1
28,1482,2
28,4612,1
28,6637,1
28,3517,1
28,3517,4
28,12416,1
28,2804,1
29,564,1
29,564,4
29,530,1
29,530,4
29,1215,1
29,5238,1
29,5238,4
29,1437,1
29,4320,1
29,4380,1
29,9918,1
29,9584,1
29,9792,1
29,3137,1
29,9792,4
29,9771,1
29,413,1
29,8170,1
29,8170,4
29,12151,1
29,2513,1
29,426,1
30,2217,1
30,10879,4
30,10014,4
30,7844,4
30,2217,4
30,2859,4
30,2368,4
30,9394,4
30,6409,4
31,7053,1
31,1366,1
31,3391,1
31,4491,1
31,8877,1
31,8744,1
31,8785,1
31,12183,1
31,1800,1
31,12479,1
31,2765,1
31,5748,1
31,3391,4
31,7053,4
31,8210,1
31,5847,1
31,2471,1
31,11228,1
31,10581,1
31,3498,1
31,3381,1
31,6631,1
31,483,1
31,2677,1
31,10700,1
31,21,4
31,12479,4
31,10700,4
31,2677,4
31,12028,1
31,8449,1
31,1951,1
32,544,1
32,329,1
32,8032,1
32,9712,1
32,12357,1
32,10664,1
32,12357,4
32,329,4
32,9712,4
32,544,4
32,8032,4
32,10664,4
33,12352,1
33,12134,1
33,10501,1
33,9697,1
33,5770,1
33,10501,4
33,6032,1
33,1749,1
33,6032,4
33,8610,1
33,11730,1
33,8610,4
33,7500,1
33,7876,1
33,7876,4
33,3283,1
33,7762,1
34,2506,1
34,3765,1
34,2386,1
34,6210,1
34,809,1
34,5080,1
34,46,1
34,9145,1
34,8256,1
34,2506,4
34,6210,4
34,8256,4
34,46,4
34,2386,4
34,7431,1
34,6393,1
34,10926,1
34,10926,4
35,6571,1
35,6089,1
35,6714,1
35,5286,1
35,6571,4
35,6089,4
36,10307,4
36,11978,4
36,1173,4
36,9612,4
36,1895,4
37,10869,1
37,11277,1
37,11277,4
37,10078,1
37,7406,1
37,4811,1
37,1933,1
37,1933,4
37,1791,1
37,1791,4
37,7960,1
37,11419,1
37,11419,4
37,2281,1
37,1933,2
37,815,1
37,3816,1
37,5154,1
37,507,1
37,7654,1
37,7654,4
37,7780,1
37,8009,1
37,8009,4
37,5308,1
37,4335,1
37,4546,1
37,4994,1
38,11548,1
38,11548,3
38,6568,1
38,11548,4
38,2756,2
38,11548,2
38,2756,1
38,11145,1
38,11512,1
38,11512,3
38,11145,3
38,11145,4
38,2703,1
38,11145,2
38,8524,1
38,12631,1
38,4858,1
38,8481,1
38,4464,1
38,3026,1
38,2359,1
38,5705,1
38,8096,1
38,8096,4
38,8481,4
39,3651,1
39,9910,1
39,8902,1
39,12455,1
39,478,1
39,1393,1
39,9910,4
39,12455,4
39,8641,1
39,6877,1
39,3246,1
39,6877,4
39,2648,4
39,8641,4
39,8669,1
39,11398,1
40,12738,2
40,880,1
40,2639,1
40,5597,1
40,880,3
40,12578,1
40,6158,1
40,4408,1
40,2855,1
40,2855,3
40,9843,1
40,2639,3
40,6158,4
40,10632,1
40,1582,1
40,12738,1
40,9161,1
40,9161,3
40,1518,1
40,1518,3
40,12738,4
40,3829,1
40,8800,1
40,8137,1
40,8137,3
40,6035,1
40,6035,3
40,3554,1
40,3554,3
40,9858,1
40,6182,1
40,6425,1
40,3245,1
40,3245,3
40,3554,4
41,5784,1
41,11832,1
41,7909,1
41,193,1
41,7595,1
41,3326,1
41,11588,1
41,3921,1
41,6346,1
41,7421,1
41,390,1
41,12328,1
41,2189,1
41,11194,1
41,1116,1
41,2416,1
41,3180,1
41,12526,1
41,12059,1
41,11374,1
41,12026,1
41,4995,1
41,7612,1
41,12297,1
41,6347,1
41,10541,1
41,5497,1
41,390,4
41,11588,4
41,11832,4
41,3921,4
41,3180,4
41,5497,4
41,10353,1
41,3578,1
42,11798,1
42,2890,1
42,501,1
42,1564,1
42,1978,1
42,4231,1
42,8555,1
42,1978,4
42,8555,4
42,4231,4
42,10027,1
42,10734,1
42,10164,1
42,11798,4
42,6694,4
42,10027,4
42,6694,1
43,1522,1
43,1522,4
43,9053,1
43,3007,1
43,5401,1
43,5401,4
43,5430,1
43,5430,4
43,5430,2
43,5401,2
43,1522,2
43,8569,1
43,8569,4
43,8569,2
43,6126,1
43,11521,1
43,1573,1
43,1573,4
43,1573,2
43,6192,1
43,6192,4
43,6192,3
43,7584,1
43,7584,4
44,6344,1
44,12026,1
44,2332,1
44,282,1
44,8875,1
44,1134,1
44,12333,1
44,2334,1
44,4873,1
44,11313,1
44,10049,1
44,10918,1
44,8558,1
44,10982,1
44,4938,1
44,9673,1
44,12116,1
44,10983,1
44,4942,1
44,8590,1
44,1946,1
44,8684,1
44,5665,1
44,3707,1
44,10983,4
44,8684,4
44,2332,4
44,4873,4
44,8558,4
44,2200,1
45,3409,1
45,2849,1
45,3358,1
45,10368,1
45,11532,1
45,12333,1
45,1876,1
45,2965,4
45,11756,4
45,3409,4
45,12333,4
45,1876,4
46,2235,3
46,2235,1
46,2235,4
46,7854,1
46,7854,3
46,7854,4
47,3022,1
47,11632,1
47,6672,1
47,11298,1
47,1807,1
47,5432,1
47,4768,1
47,3256,1
47,10162,1
47,9413,1
47,7460,1
47,11295,1
47,11372,1
47,12495,1
47,12145,1
47,8345,1
47,5613,1
47,1445,1
47,6776,1
47,7460,4
47,11632,4
47,1151,1
47,4640,1
47,9903,1
47,8387,1
47,6672,4
47,7460,2
47,2739,1
47,10709,1
47,12463,1
47,12463,4
47,12516,1
47,6672,2
47,11632,2
47,7417,1
47,1965,1
47,3786,1
47,340,1
47,6637,1
47,12438,1
47,12570,1
47,8687,1
47,7969,1
47,2503,1
47,11311,1
47,7183,1
47,12094,1
47,12789,1
47,3041,1
47,677,1
47,2201,1
47,10908,1
47,41,1
47,4496,1
47,8693,1
47,7689,1
47,7859,1
47,12463,2
47,11705,1
47,8687,3
47,2707,1
47,6001,1
47,3941,1
47,6933,1
47,7889,1
47,5089,1
47,5702,1
47,11705,4
47,1157,1
47,4423,1
47,4789,1
47,11140,1
47,9710,1
47,6878,1
47,7524,1
47,9487,1
47,5641,1
47,2567,1
47,11705,2
47,9282,1
47,2061,1
47,7772,1
47,2007,1
48,9627,1
48,9068,1
48,4971,1
48,9627,4
48,9115,1
48,5834,1
48,3356,1
48,7626,1
48,12604,1
48,4909,1
48,3769,1
48,10746,1
48,1848,1
48,10549,1
48,6020,1
48,4122,1
48,5834,4
48,4909,4
48,12604,4
48,3769,4
49,11486,1
49,8275,1
49,10052,1
49,12416,1
49,8730,1
49,10869,1
49,8794,1
49,4406,1
49,8126,1
49,10530,1
49,7101,1
49,9011,1
49,8780,1
49,8133,1
49,414,1
49,9733,1
49,4798,1
49,11381,1
49,12649,1
49,8732,1
49,11365,1
49,6570,1
49,3345,1
49,12480,1
49,1752,1
49,9985,1
49,7796,1
49,9273,1
49,11486,4
49,8503,1
49,9535,1
49,9535,4
49,4496,1
49,10914,1
49,4744,1
49,7497,1
49,9273,4
49,10922,1
49,12577,1
49,6867,1
49,9778,1
49,12312,1
49,12548,1
49,1413,1
49,44,1
49,12159,1
49,114,1
49,4993,1
49,9327,1
49,6706,1
49,884,1
49,8111,1
49,118,1
49,6572,1
49,11656,1
49,1446,1
49,12011,1
49,2667,1
49,9813,1
49,11376,1
49,315,1
49,1988,1
49,6769,1
49,4567,1
49,6241,1
49,6975,1
49,9348,1
49,3661,1
49,7998,1
49,7361,1
49,684,1
49,1979,1
49,173,1
49,3865,1
49,8767,1
49,1010,1
49,10643,1
49,6869,1
49,4744,4
49,2075,1
49,1035,1
49,10591,1
49,5020,1
49,1801,1
49,10524,1
49,2025,1
49,2260,1
49,5894,1
49,7286,1
49,11503,1
49,10712,1
49,9326,1
49,9103,1
49,12252,1
49,7726,1
49,856,1
49,7877,1
49,4904,1
49,5758,1
49,12787,1
49,8251,1
49,4625,1
50,12507,1
50,3402,1
50,9710,1
50,2177,1
50,6225,1
50,12178,1
50,5457,1
50,5671,1
50,6943,1
50,11917,1
50,10529,1
50,12507,4
50,12178,4
50,5457,4
50,6943,4
50,11128,1
50,9591,1
50,11456,1
50,11780,1
50,10267,1
50,8158,1
50,7678,1
50,3729,1
50,6493,1
51,1820,1
51,131,1
51,64,1
51,2160,4
51,10715,4
51,64,4
51,12333,4
51,12333,1
51,64,2
51,3886,1
51,12262,1
51,7465,1
51,924,1
51,8538,1
51,4238,1
51,750,1
51,805,1
51,4238,4
52,6689,1
52,9086,2
52,522,1
52,6450,1
52,728,1
52,12131,1
52,728,3
52,728,4
52,4745,1
52,2407,1
52,8768,1
52,11402,1
52,2407,3
52,2407,4
52,2407,2
52,728,2
52,12019,1
52,9910,1
52,8902,1
52,6689,4
52,216,1
52,1655,1
52,2088,1
52,12131,4
52,12131,2
52,12343,1
53,11313,1
53,1134,1
53,11819,1
53,11349,1
53,10888,1
53,1291,1
53,12333,1
53,6522,1
53,10175,1
53,1876,1
53,2160,1
53,4873,1
53,5690,1
53,1168,1
53,6522,4
53,1291,4
53,1168,4
53,566,4
53,12333,4
53,11349,4
53,10888,4
53,1551,1
53,11623,1
53,340,1
53,8639,1
53,585,1
53,7002,1
53,6618,1
53,2567,1
53,5318,1
53,282,1
53,3244,1
53,10256,1
53,11332,1
53,2477,1
53,3740,1
53,1619,1
53,10888,3
53,5854,1
54,10869,1
54,6758,1
54,9521,1
54,12091,1
54,6510,1
54,5032,1
54,9081,1
54,3695,1
54,5535,1
54,4723,1
54,1413,1
54,12011,1
54,9273,1
54,2459,1
54,5535,4
54,12011,4
54,3514,1
54,8058,1
54,6241,1
54,6241,4
54,12011,2
54,4907,1
54,9560,1
54,7159,1
54,7983,1
54,2667,1
54,7983,4
54,4907,4
54,5535,2
54,6241,2
54,8590,1
54,1345,1
54,1482,1
54,1366,1
54,8730,1
54,7497,1
54,2239,1
54,12723,1
54,5653,1
54,4625,1
54,4907,2
54,12416,1
54,6401,1
54,5858,1
54,11214,1
54,8708,1
54,829,1
55,8700,1
55,2930,1
55,8416,1
55,11358,1
55,627,1
55,11358,4
55,6831,1
55,10804,1
55,3817,1
55,3616,1
55,6513,1
55,3483,1
55,10042,1
55,4962,1
55,6643,1
55,6513,4
55,4962,4
55,5748,1
55,985,1
55,4256,1
55,4032,1
55,7914,1
55,7301,1
55,5748,4
55,6588,1
55,9533,1
55,5873,1
55,5836,1
55,12481,1
55,9393,1
55,83,1
55,9720,1
55,8429,1
55,11386,1
55,11386,4
56,6241,1
56,6241,4
56,629,1
56,7818,1
56,9560,1
56,6975,1
56,7066,1
56,7865,1
56,3611,1
56,8738,1
56,7025,1
56,7818,4
56,12011,1
56,4907,1
56,6016,1
56,7355,1
56,3970,1
56,9452,1
56,3611,4
56,4491,1
56,5653,1
56,2073,1
56,5226,1
56,12237,1
56,1320,1
56,4234,1
56,3611,2
56,7818,2
56,6241,2
56,5653,4
56,12417,1
56,5020,1
56,1618,1
56,5653,2
56,12610,1
56,1664,1
56,11368,1
56,10397,1
56,8595,1
56,497,1
56,5386,1
56,5386,4
56,8121,1
56,2188,1
56,4578,1
56,9290,1
56,10328,1
56,11282,1
57,1522,1
57,9053,1
57,9053,4
57,1677,1
57,3007,1
57,5401,1
57,5401,4
57,5430,1
57,5430,4
57,9053,2
57,5401,2
57,5430,2
57,8569,1
57,6126,1
57,5769,1
57,4283,1
57,2721,1
57,2721,4
57,2721,2
58,11274,1
58,9510,1
58,6340,1
58,1882,1
58,4015,1
58,8333,1
58,9228,1
58,2288,1
58,2288,4
58,4015,4
58,9510,4
58,1882,4
58,8333,4
58,6340,4
59,9002,1
59,10241,1
59,5512,1
59,11136,1
59,6435,1
59,6391,1
59,6391,4
59,6391,2
59,5725,1
59,5725,3
59,6923,1
59,8256,1
59,6682,1
59,1756,1
59,12357,1
59,6923,4
59,6923,2
59,11397,1
59,11397,3
59,2128,1
59,11240,1
59,11240,3
59,6922,1
59,6689,1
59,5725,4
59,8502,1
59,5725,2
59,10576,1
59,12204,1
59,5450,1
59,3880,1
59,12204,3
59,12204,4
59,9567,1
59,10819,1
59,11081,1
59,12240,1
59,9567,4
59,9567,2
60,11650,1
60,11650,4
60,11650,2
60,2703,1
60,4852,1
60,12692,1
60,8751,1
60,8751,4
60,12692,4
60,4852,4
60,4852,2
60,12692,2
60,8751,2
61,544,1
61,329,1
61,9712,1
61,8032,1
61,12357,1
61,10664,1
61,8032,4
61,9712,4
61,10664,4
61,12357,4
61,544,4
61,329,4
61,2539,1
61,2539,3
61,2539,4
61,12357,2
61,329,2
61,8032,2
61,544,2
61,10664,2
61,9712,2
61,2539,2
61,10653,2
61,10155,1
61,11836,1
61,2789,1
61,11836,4
61,2789,4
61,10155,4
62,6924,1
62,5494,1
62,887,1
62,2394,1
62,73,1
62,7824,1
62,4589,1
62,4589,4
62,338,1
62,9898,1
62,8022,1
62,1858,1
62,9330,1
62,8131,1
62,10226,1
62,1564,1
62,10875,1
62,11798,1
62,9431,1
62,6697,1
62,2303,1
62,3145,1
62,1282,1
62,11085,1
62,3472,1
62,2303,4
62,1918,4
62,3472,4
62,6697,4
63,11181,1
63,11181,2
63,8210,1
63,8552,1
63,8552,3
63,8552,4
63,8552,2
63,2883,1
63,10472,1
63,10472,4
63,2883,4
63,10472,2
63,2883,2
64,9213,1
64,9213,4
64,5642,1
64,5642,4
64,511,1
64,511,4
64,5936,1
64,5936,4
64,6538,1
64,10140,1
65,5097,1
65,5858,1
65,4973,1
65,1989,1
65,9755,1
65,3966,1
65,9572,1
65,6135,1
65,4788,1
65,5644,1
65,6070,1
65,6135,4
65,9755,4
65,4973,4
65,1989,4
65,5858,4
65,5097,4
65,1091,1
66,11854,1
66,8356,1
66,8445,1
66,10673,1
66,962,1
66,11854,4
66,11889,4
66,8356,4
66,1735,1
66,2878,1
66,10684,1
66,1332,1
66,2466,1
66,12065,1
66,12129,1
66,1735,4
66,1488,1
66,1488,4
66,7246,4
66,160,4
67,12328,1
67,11964,1
67,5621,1
67,10541,1
